legacyId,name,description,mainImage,published,finishLegacyId,finishName,finishImage,price,costPrice,sourceVendor,sourceSku,sourceUrl,sourceProductId,sourcePriceRsd,inStock
europrofil-o04a0001060,ORN N 160 ruč.MD sjaj MT,Europrofil art. O04A0001060,https://www.europrofil.rs/upload/compres/1652794339.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652794339.webp,346,0,europrofil,O04A0001060,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dmd-sjaj-mt-1060,71,345.60,true
europrofil-o04a0001061,ORN N 192 ruč.IK inox MT,Europrofil art. O04A0001061,https://www.europrofil.rs/upload/compres/1652770491.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652770491.webp,314,0,europrofil,O04A0001061,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dik-inox-mt-1061,72,313.92,true
europrofil-o04a0001062,ORN N 192 ruč.SM sjaj MT,Europrofil art. O04A0001062,https://www.europrofil.rs/upload/compres/1676278345.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1676278345.webp,387,0,europrofil,O04A0001062,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dsm-sjaj-mt-1062,73,387.00,true
europrofil-o04a0001063,ORN N 160 ruč.SM sjaj MT,Europrofil art. O04A0001063,https://www.europrofil.rs/upload/compres/1676278165.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1676278165.webp,305,0,europrofil,O04A0001063,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dsm-sjaj-mt-1063,74,305.28,true
europrofil-o04a0001067,ORN N 160 ruč.LN sjaj MT,Europrofil art. O04A0001067,https://www.europrofil.rs/upload/compres/1652771023.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652771023.webp,230,0,europrofil,O04A0001067,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dln-sjaj-mt-1067,78,230.40,true
europrofil-o04a0001068,ORN N 96 ruč.LD sjaj MT,Europrofil art. O04A0001068,https://www.europrofil.rs/upload/compres/1652771261.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652771261.webp,191,0,europrofil,O04A0001068,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dld-sjaj-mt-1068,79,190.80,true
europrofil-o04a0001302,ORN N 96 ruč.K415 mat MT,Europrofil art. O04A0001302,https://www.europrofil.rs/upload/compres/1652771851.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652771851.webp,107,0,europrofil,O04A0001302,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk415-mat-mt-1302,336,106.56,true
europrofil-o04d0001342,ORN D ruč.D800 sjaj MT,Europrofil art. O04D0001342,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/1342.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/1342.webp,94,0,europrofil,O04D0001342,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dd800-sjaj-mt-1342,380,93.60,true
europrofil-o04a0001352,ORN N 128 ruč.K415 mat MT,Europrofil art. O04A0001352,https://www.europrofil.rs/upload/compres/1652771944.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652771944.webp,121,0,europrofil,O04A0001352,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk415-mat-mt-1352,391,120.96,true
europrofil-o04a0000137,ORN N 128 ruč.K990 inox MT,Europrofil art. O04A0000137,https://www.europrofil.rs/upload/compres/1652772974.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652772974.webp,187,0,europrofil,O04A0000137,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk990-inox-mt-137,410,187.20,false
europrofil-o04a0001505,ORN N 128 ruč.K801 sjaj MT,Europrofil art. O04A0001505,https://www.europrofil.rs/upload/compres/1652772871.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652772871.webp,158,0,europrofil,O04A0001505,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk801-sjaj-mt-1505,560,158.40,true
europrofil-o04a0000151,ORN N 192 ruč.LD sjaj MT,Europrofil art. O04A0000151,https://www.europrofil.rs/upload/compres/1652773064.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652773064.webp,342,0,europrofil,O04A0000151,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dld-sjaj-mt-151,565,342.00,true
europrofil-o04a0000152,ORN N 160 ruč.LD sjaj MT,Europrofil art. O04A0000152,https://www.europrofil.rs/upload/compres/1652773116.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652773116.webp,306,0,europrofil,O04A0000152,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dld-sjaj-mt-152,576,306.00,true
europrofil-o04a0001546,ORN N 128 ruč.K785 inox MT,Europrofil art. O04A0001546,https://www.europrofil.rs/upload/compres/1652773409.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652773409.webp,174,0,europrofil,O04A0001546,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk785-inox-mt-1546,605,174.24,true
europrofil-o04a0001549,ORN N 96 ruč.K785 inox MT,Europrofil art. O04A0001549,https://www.europrofil.rs/upload/compres/1652773457.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652773457.webp,141,0,europrofil,O04A0001549,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk785-inox-mt-1549,608,141.12,true
europrofil-o04a0001551,ORN N 128 ruč.K785 sjaj MT,Europrofil art. O04A0001551,https://www.europrofil.rs/upload/compres/1652773524.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652773524.webp,141,0,europrofil,O04A0001551,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk785-sjaj-mt-1551,611,141.12,true
europrofil-o04a0001552,ORN N 160 ruč.K785 sjaj MT,Europrofil art. O04A0001552,https://www.europrofil.rs/upload/compres/1652773556.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652773556.webp,174,0,europrofil,O04A0001552,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk785-sjaj-mt-1552,612,174.24,true
europrofil-o04a0001553,ORN N 160 ruč.K785 inox MT,Europrofil art. O04A0001553,https://www.europrofil.rs/upload/compres/1652773641.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652773641.webp,215,0,europrofil,O04A0001553,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk785-inox-mt-1553,613,214.56,true
europrofil-o04a0001594,ORN N 160 ruč.K630 inox MT,Europrofil art. O04A0001594,https://www.europrofil.rs/upload/compres/1652775293.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652775293.webp,281,0,europrofil,O04A0001594,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk630-inox-mt-1594,658,280.80,true
europrofil-o04a0001619,ORN N 128 ruč.K415 sjaj MT,Europrofil art. O04A0001619,https://www.europrofil.rs/upload/compres/1652775380.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652775380.webp,144,0,europrofil,O04A0001619,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk415-sjaj-mt-1619,686,144.00,true
europrofil-o04a0002029,ORN N 96 ruč.K415 sjaj MT,Europrofil art. O04A0002029,https://www.europrofil.rs/upload/compres/1652776470.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652776470.webp,127,0,europrofil,O04A0002029,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk415-sjaj-mt-2029,1135,126.72,true
europrofil-o04a0002080,ORN N 96 ruč.K401 sjaj MT,Europrofil art. O04A0002080,https://www.europrofil.rs/upload/compres/1652776680.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652776680.webp,105,0,europrofil,O04A0002080,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk401-sjaj-mt-2080,1192,105.12,true
europrofil-o04a0002134,ORN N 128 ruč.K401 sjaj MT,Europrofil art. O04A0002134,https://www.europrofil.rs/upload/compres/1652776735.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652776735.webp,134,0,europrofil,O04A0002134,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk401-sjaj-mt-2134,1250,133.92,true
europrofil-o04d0002196,ORN D ruč.D800 inox MT,Europrofil art. O04D0002196,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/2196.webp,true,inox,Inox,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/2196.webp,96,0,europrofil,O04D0002196,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dd800-inox-mt-2196,1318,96.48,true
europrofil-o04a0002197,ORN N 96 ruč.K785 sjaj MT,Europrofil art. O04A0002197,https://www.europrofil.rs/upload/compres/1652776925.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652776925.webp,121,0,europrofil,O04A0002197,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk785-sjaj-mt-2197,1319,120.96,true
europrofil-o04a0000225,ORN N 160 ruč.K940 crna MT,Europrofil art. O04A0000225,https://www.europrofil.rs/upload/compres/1655111355.webp,true,crna,Crna,https://www.europrofil.rs/upload/compres/1655111355.webp,240,0,europrofil,O04A0000225,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk940-crna-mt-225,1378,240.00,false
europrofil-o04a0000240,ORN N 96 ruč.K400 sjaj MT,Europrofil art. O04A0000240,https://www.europrofil.rs/upload/compres/1652777088.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652777088.webp,140,0,europrofil,O04A0000240,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk400-sjaj-mt-240,1537,139.68,true
europrofil-o04a0002421,ORN N 160 ruč.K801 sjaj MT,Europrofil art. O04A0002421,https://www.europrofil.rs/upload/compres/1652777146.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652777146.webp,194,0,europrofil,O04A0002421,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk801-sjaj-mt-2421,1561,194.40,true
europrofil-o04a0000243,ORN N 128 ruč.K400 sjaj MT,Europrofil art. O04A0000243,https://www.europrofil.rs/upload/compres/1652777267.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652777267.webp,160,0,europrofil,O04A0000243,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk400-sjaj-mt-243,1570,159.84,true
europrofil-o04a0000274,ORN N 160 ruč.K400 sjaj MT,Europrofil art. O04A0000274,https://www.europrofil.rs/upload/compres/1652777299.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652777299.webp,179,0,europrofil,O04A0000274,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk400-sjaj-mt-274,1909,178.56,true
europrofil-o04a0002754,ORN N 192 ruč.K990 sjaj MT,Europrofil art. O04A0002754,https://www.europrofil.rs/upload/compres/1652777537.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652777537.webp,209,0,europrofil,O04A0002754,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dk990-sjaj-mt-2754,1925,208.80,true
europrofil-o04a0002758,ORN N 160 ruč.K990 sjaj MT,Europrofil art. O04A0002758,https://www.europrofil.rs/upload/compres/1652777571.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652777571.webp,192,0,europrofil,O04A0002758,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk990-sjaj-mt-2758,1929,191.52,true
europrofil-o04a0002759,ORN N 128 ruč.K990 sjaj MT,Europrofil art. O04A0002759,https://www.europrofil.rs/upload/compres/1652777602.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652777602.webp,150,0,europrofil,O04A0002759,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk990-sjaj-mt-2759,1930,149.76,true
europrofil-o04a0000284,ORN N 128 ruč.K400 inox MT,Europrofil art. O04A0000284,https://www.europrofil.rs/upload/compres/1652777332.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652777332.webp,176,0,europrofil,O04A0000284,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk400-inox-mt-284,2020,175.68,true
europrofil-o04a0000285,ORN N 160 ruč.K400 inox MT,Europrofil art. O04A0000285,https://www.europrofil.rs/upload/compres/1652777379.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652777379.webp,199,0,europrofil,O04A0000285,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk400-inox-mt-285,2031,198.72,true
europrofil-o04a0000286,ORN N 128 ruč.TK sjaj MT,Europrofil art. O04A0000286,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/286.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/286.webp,294,0,europrofil,O04A0000286,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dtk-sjaj-mt-286,2042,294.00,true
europrofil-o04a0000292,ORN N 96 ruč.K401 inox MT,Europrofil art. O04A0000292,https://www.europrofil.rs/upload/compres/1652777883.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652777883.webp,127,0,europrofil,O04A0000292,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk401-inox-mt-292,2109,126.72,true
europrofil-o04a0000295,ORN N 128 ruč.K401 inox MT,Europrofil art. O04A0000295,https://www.europrofil.rs/upload/compres/1652777985.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652777985.webp,166,0,europrofil,O04A0000295,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk401-inox-mt-295,2142,165.60,true
europrofil-o04a0000296,ORN N 160 ruč.K401 inox MT,Europrofil art. O04A0000296,https://www.europrofil.rs/upload/compres/1652778018.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652778018.webp,197,0,europrofil,O04A0000296,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk401-inox-mt-296,2153,197.28,true
europrofil-o04a0000297,ORN N 160 ruč.K401 sjaj MT,Europrofil art. O04A0000297,https://www.europrofil.rs/upload/compres/1652778050.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652778050.webp,163,0,europrofil,O04A0000297,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk401-sjaj-mt-297,2164,162.72,true
europrofil-o04a0003020,ORN N 96 ruč.UZ-01 sjaj GTV,Europrofil art. O04A0003020,https://www.europrofil.rs/upload/compres/1652778908.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652778908.webp,124,0,europrofil,O04A0003020,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Duz-01-sjaj-gtv-3020,2222,123.96,true
europrofil-o04a0003021,ORN N 128 ruč.UZ-01 sjaj GTV,Europrofil art. O04A0003021,https://www.europrofil.rs/upload/compres/1652779000.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652779000.webp,170,0,europrofil,O04A0003021,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Duz-01-sjaj-gtv-3021,2223,170.28,true
europrofil-o04a0003022,ORN N 96 ruč.UZ-01 mat GTV,Europrofil art. O04A0003022,https://www.europrofil.rs/upload/compres/1652779048.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652779048.webp,134,0,europrofil,O04A0003022,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Duz-01-mat-gtv-3022,2224,134.16,true
europrofil-o04a0003023,ORN N 128 ruč.UZ-01 mat GTV,Europrofil art. O04A0003023,https://www.europrofil.rs/upload/compres/1652779109.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652779109.webp,181,0,europrofil,O04A0003023,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Duz-01-mat-gtv-3023,2225,180.60,true
europrofil-o04a0003040,ORN N 128 ruč.UZ-Z10 sjaj GTV,Europrofil art. O04A0003040,https://www.europrofil.rs/upload/compres/1649192931.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1649192931.webp,243,0,europrofil,O04A0003040,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Duz-z10-sjaj-gtv-3040,2244,242.52,true
europrofil-o04a0003041,ORN N 128 ruč.UZ-Z10 mat GTV,Europrofil art. O04A0003041,https://www.europrofil.rs/upload/compres/1649192985.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1649192985.webp,250,0,europrofil,O04A0003041,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Duz-z10-mat-gtv-3041,2245,250.26,true
europrofil-o04a0003042,ORN N 128 ruč.UZ-Z10 saten GTV,Europrofil art. O04A0003042,https://www.europrofil.rs/upload/compres/1649193059.webp,true,saten,Saten,https://www.europrofil.rs/upload/compres/1649193059.webp,296,0,europrofil,O04A0003042,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Duz-z10-saten-gtv-3042,2246,296.40,true
europrofil-o04a0003043,ORN N 96 ruč.UZ-Z10 sjaj GTV,Europrofil art. O04A0003043,https://www.europrofil.rs/upload/compres/1649193125.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1649193125.webp,144,0,europrofil,O04A0003043,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Duz-z10-sjaj-gtv-3043,2247,144.00,true
europrofil-o04a0003044,ORN N 96 ruč.UZ-Z10 mat GTV,Europrofil art. O04A0003044,https://www.europrofil.rs/upload/compres/1649193174.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1649193174.webp,144,0,europrofil,O04A0003044,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Duz-z10-mat-gtv-3044,2248,144.00,true
europrofil-o04a0003045,ORN N 96 ruč.UZ-Z10 saten GTV,Europrofil art. O04A0003045,https://www.europrofil.rs/upload/compres/1649193222.webp,true,saten,Saten,https://www.europrofil.rs/upload/compres/1649193222.webp,144,0,europrofil,O04A0003045,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Duz-z10-saten-gtv-3045,2249,144.00,true
europrofil-o04a0003165,ORN N 128 ruč.UZ-06 mat GTV,Europrofil art. O04A0003165,https://www.europrofil.rs/upload/compres/1663066471.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1663066471.webp,137,0,europrofil,O04A0003165,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Duz-06-mat-gtv-3165,2379,136.74,true
europrofil-o04a0003186,ORN N 128 ruč.UA-00-319mat GTV,Europrofil art. O04A0003186,https://www.europrofil.rs/upload/compres/1652871213.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652871213.webp,273,0,europrofil,O04A0003186,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dua-00-319mat-gtv-3186,2402,273.48,true
europrofil-o04d0003188,ORN D ruč.GZ-WP1155 sjaj GTV,Europrofil art. O04D0003188,https://www.europrofil.rs/upload/Product/Image/2018-12/compres/3188.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/Product/Image/2018-12/compres/3188.webp,65,0,europrofil,O04D0003188,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dgz-wp1155-sjaj-gtv-3188,2403,65.00,true
europrofil-o04a0003215,ORN N 128 ruč.UZ-E82 sjaj GTV,Europrofil art. O04A0003215,https://www.europrofil.rs/upload/compres/1663067067.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1663067067.webp,194,0,europrofil,O04A0003215,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Duz-e82-sjaj-gtv-3215,2433,194.00,false
europrofil-o04a0003234,ORN N 128 ruč.UZ-06 sjaj GTV,Europrofil art. O04A0003234,https://www.europrofil.rs/upload/compres/1663066603.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1663066603.webp,132,0,europrofil,O04A0003234,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Duz-06-sjaj-gtv-3234,2452,131.58,true
europrofil-o04a0003235,ORN N 96 ruč.UZ-07 mat GTV,Europrofil art. O04A0003235,https://www.europrofil.rs/upload/compres/1663068178.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1663068178.webp,93,0,europrofil,O04A0003235,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Duz-07-mat-gtv-3235,2453,92.88,true
europrofil-o04a0003236,ORN N 96 ruč.UZ-07 sjaj GTV,Europrofil art. O04A0003236,https://www.europrofil.rs/upload/compres/1663068279.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1663068279.webp,90,0,europrofil,O04A0003236,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Duz-07-sjaj-gtv-3236,2454,90.30,true
europrofil-o04a0003240,ORN N 96 ruč.UZ-E82 sjaj GTV,Europrofil art. O04A0003240,https://www.europrofil.rs/upload/compres/1663067707.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1663067707.webp,152,0,europrofil,O04A0003240,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Duz-e82-sjaj-gtv-3240,2458,152.00,false
europrofil-o04a0003241,ORN N 160 ruč.UZ-E82 sjaj GTV,Europrofil art. O04A0003241,https://www.europrofil.rs/upload/compres/1663067879.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1663067879.webp,226,0,europrofil,O04A0003241,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Duz-e82-sjaj-gtv-3241,2459,226.00,false
europrofil-o04d0003347,ORN D ruč.DD12 mat EK,Europrofil art. O04D0003347,https://www.europrofil.rs/upload/Product/Image/2018-04/compres/3347.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2018-04/compres/3347.webp,203,0,europrofil,O04D0003347,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Ddd12-mat-ek-3347,2574,203.00,false
europrofil-o04a0003514,ORN N 160 ruč.UA-00-319mat GTV,Europrofil art. O04A0003514,https://www.europrofil.rs/upload/compres/1695992819.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1695992819.webp,357,0,europrofil,O04A0003514,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dua-00-319mat-gtv-3514,2760,356.88,true
europrofil-o04d0003744,ORN D ruč.GZ-ZH-011 sjaj GTV,Europrofil art. O04D0003744,https://www.europrofil.rs/upload/compres/1663069779.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1663069779.webp,118,0,europrofil,O04D0003744,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dgz-zh-011-sjaj-gtv-3744,2965,117.60,true
europrofil-o04b0003766,ORN U ruč.217/147mm AL SM,Europrofil art. O04B0003766,https://www.europrofil.rs/upload/compres/1669894347.webp,true,sm,SM,https://www.europrofil.rs/upload/compres/1669894347.webp,411,0,europrofil,O04B0003766,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217147mm-al-sm-3766,2989,411.17,true
europrofil-o04b0003767,ORN U ruč.217/147mm AL SB,Europrofil art. O04B0003767,https://www.europrofil.rs/upload/compres/1669895112.webp,true,sb,SB,https://www.europrofil.rs/upload/compres/1669895112.webp,437,0,europrofil,O04B0003767,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217147mm-al-sb-3767,2990,437.42,true
europrofil-o04b0003768,ORN U ruč.217/347mm AL SM,Europrofil art. O04B0003768,https://www.europrofil.rs/upload/compres/1669894550.webp,true,sm,SM,https://www.europrofil.rs/upload/compres/1669894550.webp,875,0,europrofil,O04B0003768,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217347mm-al-sm-3768,2991,874.84,true
europrofil-o04b0003769,ORN U ruč.217/347mm AL SB,Europrofil art. O04B0003769,https://www.europrofil.rs/upload/compres/1669895119.webp,true,sb,SB,https://www.europrofil.rs/upload/compres/1669895119.webp,962,0,europrofil,O04B0003769,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217347mm-al-sb-3769,2992,962.33,true
europrofil-o04b0003770,ORN U ruč.217/447mm AL SM,Europrofil art. O04B0003770,https://www.europrofil.rs/upload/compres/1669894567.webp,true,sm,SM,https://www.europrofil.rs/upload/compres/1669894567.webp,1125,0,europrofil,O04B0003770,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217447mm-al-sm-3770,2994,1124.79,true
europrofil-o04b0003771,ORN U ruč.217/447mm AL SB,Europrofil art. O04B0003771,https://www.europrofil.rs/upload/compres/1669895133.webp,true,sb,SB,https://www.europrofil.rs/upload/compres/1669895133.webp,1200,0,europrofil,O04B0003771,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217447mm-al-sb-3771,2995,1199.77,true
europrofil-o04b0003772,ORN U ruč.217/497mm AL SM,Europrofil art. O04B0003772,https://www.europrofil.rs/upload/compres/1669894574.webp,true,sm,SM,https://www.europrofil.rs/upload/compres/1669894574.webp,1155,0,europrofil,O04B0003772,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217497mm-al-sm-3772,2996,1154.78,true
europrofil-o04b0003773,ORN U ruč.217/497mm AL SB,Europrofil art. O04B0003773,https://www.europrofil.rs/upload/compres/1669895141.webp,true,sb,SB,https://www.europrofil.rs/upload/compres/1669895141.webp,1295,0,europrofil,O04B0003773,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217497mm-al-sb-3773,2997,1294.76,true
europrofil-o04b0003774,ORN U ruč.217/597mm AL SM,Europrofil art. O04B0003774,https://www.europrofil.rs/upload/compres/1669894685.webp,true,sm,SM,https://www.europrofil.rs/upload/compres/1669894685.webp,1400,0,europrofil,O04B0003774,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217597mm-al-sm-3774,2998,1399.73,true
europrofil-o04b0003775,ORN U ruč.217/597mm AL SB,Europrofil art. O04B0003775,https://www.europrofil.rs/upload/compres/1669895153.webp,true,sb,SB,https://www.europrofil.rs/upload/compres/1669895153.webp,1540,0,europrofil,O04B0003775,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217597mm-al-sb-3775,2999,1539.71,true
europrofil-o04b0003776,ORN U ruč.217/797mm AL SM,Europrofil art. O04B0003776,https://www.europrofil.rs/upload/compres/1669894691.webp,true,sm,SM,https://www.europrofil.rs/upload/compres/1669894691.webp,2100,0,europrofil,O04B0003776,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217797mm-al-sm-3776,3000,2099.60,true
europrofil-o04b0003777,ORN U ruč.217/797mm AL SB,Europrofil art. O04B0003777,https://www.europrofil.rs/upload/compres/1669895159.webp,true,sb,SB,https://www.europrofil.rs/upload/compres/1669895159.webp,2275,0,europrofil,O04B0003777,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217797mm-al-sb-3777,3001,2274.57,true
europrofil-o04a0003809,ORN N 224 ruč.MODEL 395 TIT EK,Europrofil art. O04A0003809,https://www.europrofil.rs/upload/compres/1695111877.webp,true,standard,Standard,https://www.europrofil.rs/upload/compres/1695111877.webp,590,0,europrofil,O04A0003809,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8D-model-395-tit-ek,3037,590.00,true
europrofil-o04a0003810,ORN N 320 ruč.MODEL 395 TIT EK,Europrofil art. O04A0003810,https://www.europrofil.rs/upload/compres/1695111947.webp,true,standard,Standard,https://www.europrofil.rs/upload/compres/1695111947.webp,810,0,europrofil,O04A0003810,https://www.europrofil.rs/proizvod/orn-n-320-ru%C4%8D-model-395-tit-ek,3039,810.00,true
